0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:53 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:54 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12444
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:54 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12444
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12444
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12444
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12444
0:0:0:0:0:0:0:1 - - [14/May/2018:18:38:55 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:39 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:39 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:40 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:40 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:40 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:40 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:40 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12460
0:0:0:0:0:0:0:1 - - [14/May/2018:18:39:40 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:40:05 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12466
0:0:0:0:0:0:0:1 - - [14/May/2018:18:40:05 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:41:42 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12466
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:08 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:08 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:09 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:09 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:19 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:19 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12477
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:20 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:50 -0300] "GET /aletheia/contagens/novo HTTP/1.1" 200 12488
0:0:0:0:0:0:0:1 - - [14/May/2018:18:42:50 -0300] "GET /aletheia/images/favicon.png HTTP/1.1" 200 29266
